EAN NUEVO,DESCRIPCIÓN,Descuento ,Mes,Categoria
7790010002790,CAREFREE PROTEC.DIARIOS LONGS X20UNID,25%,julio,Proteccion femenina
7790010002875,CAREFREE PROTECCION PROT.DIARIOS S/PERFUME X20,25%,julio,Proteccion femenina
70501050651,Desmaquillante De Ojos Neutrogena Oil Free X 162 Ml.,30%,julio,Dermocosmetica
7891010251031,Agua Micelar Bifásica Neutrogena Hydro Boost X 200 Ml.,30%,julio,Dermocosmetica
7891010249861,Crema Antiedad Neutrogena Bright Boost Gel X 50 Gr.,30%,julio,Dermocosmetica
7891010249878,Crema Antiedad Neutrogena Bright Boost Spf 30 X 40 Gr.,30%,julio,Dermocosmetica
70501051054,Toallitas Desmaquillantes Neutrogena Piel Sensible X 25 Un.,30%,julio,Dermocosmetica
70501053553,Toallitas Desmaquillantes Neutrogena Night Calming X 25 Un.,30%,julio,Dermocosmetica
7891010253820,Crema Antiedad Neutrogena Face Care Intensive Antiedad Fps 22.,30%,julio,Dermocosmetica
7891010255138,Humectante Hydro Boost Water Gel Día x 40 gr,30%,julio,Dermocosmetica
7790010003193,Jabón Líquido Para Bebé Johnson's Glicerina X 200 Ml.,30%,julio,Bebes
7790010002912,Colonia Para Bebé Johnson's Fresca Caricia X 200 Ml.,30%,julio,Bebes
7790010002950,Shampoo Para Niños Johnson's Gotas De Brillo X 200 Ml.,30%,julio,Bebes
7790010003063,Shampoo Para Bebé Johnson's Cabello Claro X 200 Ml.,30%,julio,Bebes
7790010003162,Shampoo Para Bebé Johnson's Original X 200 Ml.,30%,julio,Bebes
7790010003292,Shampoo Para Niños Johnson's Fragancia Prolongada X 200 Ml.,30%,julio,Cuidado capilar
TODOS,ELVVIVE SH/AC X 400 ML,30%,julio,Cuidado capilar
TODOS,ELVIVE SH/AC X 200 ML,30%,julio,Cuidado capilar
7509552928877,ELV Glyco Gloss Serum 100ml,30%,julio,Cuidado capilar
TODAS,EXCELLENCE KIT (TRADICIONAL Y NUDES),25%,julio,Cuidado capilar
TODOS,FRUCTIS SH/AC X 350 ML,30%,julio,Cuidado capilar
TODOS,FRUCTIS SH/AC HAIR FOOD X 300 ML,25%,julio,Cuidado capilar
TODOS,FRCTIS SH BARRA SOLIDO X 60 GS,40%,julio,Cuidado capilar
TODAS,NUTRISSE KIT,20%,julio,Cuidado capilar
7509552843620,LOREAL REVITALIFT SERUM RELLENADOR ACIDO HIALU ENV x 30,30%,julio,Dermocosmetica
7509552794557,LOREAL REVITALIFT SERUM A HIALU P/OJOS ENV x 20,30%,julio,Dermocosmetica
3600524057336,L'OREAL SERUM REVITALIFT RETINOL NOCHE ENV x 30,30%,julio,Dermocosmetica
7509552796131,L'OREAL REVITALIFT AC HIALURONICO GEL ENV x 1,30%,julio,Dermocosmetica
7509552455557,GARNIER SKIN ACTIVE AGUA MICELAR ENV x 400,30%,julio,Dermocosmetica
3600541744523,GAR AGUA MIC 400ml ULT CLEANSING,30%,julio,Dermocosmetica
3600542326414,GARNIER SKIN AGUA MICELAR ROSAS ENV x 400,30%,julio,Dermocosmetica
3600542081160,GARNIER AGUA MICELAR TODO EN 1 ENV x 100,30%,julio,Dermocosmetica
7509552842319,GARNIER AGUA MICELAR ACLARANTE ENV x 400,30%,julio,Dermocosmetica
7509552849493,"GARNIER VITAMINA ""C"" SERUM ILUMINADOR ENV x 30",30%,julio,Dermocosmetica
7509552796131,L'OREAL REVITALIFT AC HIALURONICO GEL ENV x 1,30%,julio,Dermocosmetica
7509552875416,Express Aclara AntiAcne A. Micelar,30%,julio,Dermocosmetica
7794626013980,TOALLAS HÚMEDAS 4en1 LA SIRENITA x80,52%,julio,Proteccion femenina
7794626013973,TOALLAS HÚMEDAS 4en1 LA SIRENITA x48,52%,julio,Proteccion femenina
7793620003560,PROTECTOR DIARIO KOTEX CUIDADO DIARIO x100,35%,julio,Proteccion femenina
7793620003553,PROTECTOR DIARIO KOTEX CUIDADO DIARIO x60,30%,julio,Proteccion femenina
7794626011733,TOALLA FEMENINA KOTEX ESPECIAL x16,30%,julio,Proteccion femenina
7794626014796,PROTECTOR DIARIO ULTRAFLEXIBLE KOTEX PURO Y NATURAL x20,30%,julio,Proteccion femenina
7794626014772,PROTECTOR ESENCIAL 30x40,30%,julio,Proteccion femenina
7896007552740,TOALLA ULTRA PLENITUD FEMME x24,30%,julio,Proteccion femenina
7794626011726,TOALLA FEMENINA KOTEX ESPECIAL x8,25%,julio,Proteccion femenina
7793620003546,PROTECTOR DIARIO KOTEX CUIDADO DIARIO x20,25%,julio,Proteccion femenina
7794626013706,TOALLA ESENCIAL LARGA 12X16,25%,julio,Proteccion femenina
7794626014819,TOALLA FEMENINA KOTEX ULTRAFINA PURO Y NATURAL x10,20%,julio,Proteccion femenina
7794626013225,TOALLAS HÚMEDAS HUGGIES PROTECT PLUS x48,20%,julio,Proteccion femenina
7794626013089,PROTECTOR DIARIO KOTEX CON INDICADOR DE CAMBIO | 20 unidades,15%,julio,Proteccion femenina
7794626010316,TOALLA FEMENINA KOTEX ESENCIAL x8,,julio,Proteccion femenina
7794626011818,ROPA INTERIOR FEMME PANT P/M x8,15%,julio,Proteccion femenina
7794626011825,ROPA INTERIOR FEMME PANT G/XG x8,15%,julio,Proteccion femenina
7794626010880,TOALLA LARGA PLENITUD FEMME x16,15%,julio,Proteccion femenina
7794626010842,PROTECTOR LEVE PLENITUD FEMME x14,15%,julio,Proteccion femenina
7896007551002,TOALLA NOCTURNA PLENITUD FEMME x8,15%,julio,Proteccion femenina
7794626012525,WIPES KIMBIES 30x48,10%,julio,Proteccion femenina
7794626011023,TOALLAS HÚMEDAS HUGGIES TRIPLE PROTECCION x48,10%,julio,Proteccion femenina
7794626011054,TOALLAS HÚMEDAS HUGGIES 4 EN 1 X48,10%,julio,Proteccion femenina
7794626011108,TOALLAS HÚMEDAS HUGGIES PURO Y NATURAL x80,10%,julio,Proteccion femenina
7794626011092,TOALLAS HÚMEDAS HUGGIES PURO Y NATURAL x48,10%,julio,Proteccion femenina
7794626011085,TOALLAS HUMEDAS HUGGIES OLEO X80,10%,julio,Proteccion femenina
7794626011078,TOALLAS HUMEDAS HUGGIES OLEO X48,10%,julio,Proteccion femenina
7702425543973,TAMPONES KOTEX SUPER x20,10%,julio,Proteccion femenina
7702425543966,TAMPONES KOTEX MEDIO x20,10%,julio,Proteccion femenina
7702425808058,TAMPONES KOTEX SUPER x12,10%,julio,Proteccion femenina
7702425808041,TAMPONES KOTEX MEDIO x12,10%,julio,Proteccion femenina
7794626011597,TAMPONES KOTEX MINI x12,10%,julio,Proteccion femenina
7794626011566,TOALLA FEMENINA KOTEX EXTRA PROTECCIÓN NOCTURNA CON ALAS | 16 unidades,10%,julio,Proteccion femenina
7794626011375,PROTECTOR DIARIO KOTEX ESENCIAL x60,10%,julio,Proteccion femenina
7794626014963,PROTECTOR DIARIO KOTEX ESENCIAL x60,10%,julio,Proteccion femenina
7794626011368,PROTECTOR DIARIO KOTEX ESENCIAL x20,10%,julio,Proteccion femenina
7794626014956,PROTECTOR DIARIO KOTEX ESENCIAL x20,10%,julio,Proteccion femenina
7794626011504,TOALLA NOCTURNA PLENITUD FEMME x20,10%,julio,Proteccion femenina
7794626011498,PROTECTOR ESENCIAL 48x20,10%,julio,Proteccion femenina
7794626014765,PROTECTOR ESENCIAL PLUS 40x14,10%,julio,Proteccion femenina
4008600385912,NUK CHUP SIGNATURE 18-36 SURTIDO ENV x 1,15%,julio,Bebes
4008600246466,NUK ALICATE CORTA UÑAS ENV x 1,15%,julio,Bebes
4008600090205,NUK SET CEPILLO Y PEINE COLORES ENV x 1,15%,julio,Bebes
4008600122968,NUK TIJERA P/ BEBES ENV x 1,15%,julio,Bebes
7798008960022,OTOWIL AGUA OXIGENADA 20V HIERBAS ENV x 1,50%,julio,Cuidado capilar
7798008960039,OTOWIL DECOLORANTE POLVO ENV x 30,50%,julio,Cuidado capilar
7798008962361,OTOWIL CIELO COLOR AMARILLO ENV x 1,50%,julio,Cuidado capilar
7798008969988,OTOWIL CIELO COLOR AZUL ELECTRICO ENV x 1,50%,julio,Cuidado capilar
7798008962385,OTOWIL CIELO COLOR AZUL ENV x 1,50%,julio,Cuidado capilar
7798008968059,OTOWIL CIELO COLOR AZUL FRANCIA ENV x 1,50%,julio,Cuidado capilar
7798008968073,OTOWIL CIELO COLOR CELESTE ENV x 1,50%,julio,Cuidado capilar
7798008968110,OTOWIL CIELO COLOR CEREZA ENV x 1,50%,julio,Cuidado capilar
7798008964204,OTOWIL CIELO COLOR CORAL ENV x 1,50%,julio,Cuidado capilar
7798008968035,OTOWIL CIELO COLOR FUSCSIA ENV x 1,50%,julio,Cuidado capilar
7798008968851,OTOWIL CIELO COLOR GRIS SMOKE ENV x 1,50%,julio,Cuidado capilar
7798008964136,OTOWIL CIELO COLOR LILA ENV x 1,50%,julio,Cuidado capilar
7798008962354,OTOWIL CIELO COLOR MAGENTA ENV x 1,50%,julio,Cuidado capilar
7798008964242,OTOWIL CIELO COLOR MENTA ENV x 1,50%,julio,Cuidado capilar
7798008968875,OTOWIL CIELO COLOR METAL ROSE ENV x 1,50%,julio,Cuidado capilar
7798008968097,OTOWIL CIELO COLOR NARANJA ENV x 1,50%,julio,Cuidado capilar
7798008969964,OTOWIL CIELO COLOR NEGRO ENV x 1,50%,julio,Cuidado capilar
7798008969902,OTOWIL CIELO COLOR POLVO DECOLORANTE ENV x 30,50%,julio,Cuidado capilar
7798008962378,OTOWIL CIELO COLOR PURPURA ENV x 1,50%,julio,Cuidado capilar
7798008962408,OTOWIL CIELO COLOR ROJO ENV x 1,50%,julio,Cuidado capilar
7798008964228,OTOWIL CIELO COLOR ROSA ELECTRICO ENV x 1,50%,julio,Cuidado capilar
7798008964174,OTOWIL CIELO COLOR ROSA PASTEL ENV x 1,50%,julio,Cuidado capilar
7798008964129,OTOWIL CIELO COLOR TURQUESA ENV x 1,50%,julio,Cuidado capilar
7798008962392,OTOWIL CIELO COLOR VERDE ENV x 1,50%,julio,Cuidado capilar
7798008968899,OTOWIL CIELO COLOR VERDE MELON ENV x 1,50%,julio,Cuidado capilar
7798008962422,OTOWIL CIELO COLOR VIOLETA ENV x 1,50%,julio,Cuidado capilar
7500435191418,PANTENE SH COLAGENO 200MLX12IT,30%,julio,Cuidado capilar
7500435138222,PANTENE CN COLAGENO 200MLX12IT,30%,julio,Cuidado capilar
7500435241069,PANTENE SH KERATINA 200MLX12IT,30%,julio,Cuidado capilar
7500435241090,PANTENE CN KERATINA 200MLX12IT,30%,julio,Cuidado capilar
7500435235433,PNT PROVMIR CN REVITALIZACION 200MLX12IT,30%,julio,Cuidado capilar
7500435235464,PNT PROVMIR SH REVITALIZACION 200MLX12IT,30%,julio,Cuidado capilar
7500435209632,PNT SH PROVMIR EQUILIBRIO 200MLX12IT,30%,julio,Cuidado capilar
7500435230001,PNT CN PROVMIR EQUILIBRIO 200MLX12IT,30%,julio,Cuidado capilar
7500435230100,PNT SH PROVMIR HIDRATA 200MLX12IT,30%,julio,Cuidado capilar
7500435230070,PNT CN PROVMIR HIDRATA 200MLX12IT,30%,julio,Cuidado capilar
7500435229845,PNT SH PROVMIR DETOX 200MLX12IT,30%,julio,Cuidado capilar
7500435229852,PNT CN PROVMIR DETOX 200MLX12IT,30%,julio,Cuidado capilar
7500435137928,PANTENE SH COLAGENO 400MLX12IT,25%,julio,Cuidado capilar
7500435138345,PANTENE CN COLAGENO 400MLX12IT,25%,julio,Cuidado capilar
7500435235334,PNT PROVMIR CN VOLUMEN 400MLX12IT,25%,julio,Cuidado capilar
7500435235297,PNT PROVMIR SH VOLUME 400MLX12IT,25%,julio,Cuidado capilar
7500435229821,PNT SH PROVMIR DETOX 400MLX12IT,25%,julio,Cuidado capilar
7500435229814,PNT CN PROVMIR DETOX 400MLX12IT,25%,julio,Cuidado capilar
7500435241007,PANTENE SH KERATINA 400MLX12IT,25%,julio,Cuidado capilar
7500435240987,PANTENE CN KERATINA 400MLX12IT,25%,julio,Cuidado capilar
7500435230094,PNT SH PROVMIR HIDRATA 400MLX12IT,25%,julio,Cuidado capilar
7500435230117,PNT CN PROVMIR HIDRATA 400MLX12IT,25%,julio,Cuidado capilar
7500435209694,PNT SH PROVMIR EQUILIBRIO 400MLX12IT,25%,julio,Cuidado capilar
7500435230018,PNT CN PROVMIR EQUILIBRIO 400MLX12IT,25%,julio,Cuidado capilar
7500435184670,PTN NB SH FRIZZ CONTROL ROSE 270MLX6IT,25%,julio,Cuidado capilar
7500435184649,PTN NB CN BAMBOO VOLUME MULT 235MLX6IT,25%,julio,Cuidado capilar
7500435184694,PTN NB CN FRIZZ CONTROL ROSE 235MLX6IT,25%,julio,Cuidado capilar
7500435188098,PTN NB TRT BAMBOO VOLUME MULT 110MLX6IT,25%,julio,Cuidado capilar
7500435212342,PANTENE SERUM EQUILIBRIO 95mlX9IT ROLA,30%,julio,Cuidado capilar
7500435019705,HS SH ANTIFALL PO 180MLX12IT,25%,julio,Cuidado capilar
7500435159241,HS SH FUERZA PO 180MLX12IT,25%,julio,Cuidado capilar
7500435019873,HS SH APPLE PO 180MLX12IT,25%,julio,Cuidado capilar
7500435202671,HS SH ARGAN 180MLX12IT,25%,julio,Cuidado capilar
7500435019712,HS SH ANTIFALL PO 375MLX12IT,25%,julio,Cuidado capilar
7500435202695,HS SH ARGAN PO 375MLX12IT,25%,julio,Cuidado capilar
7500435202732,HS CN ARGAN 300MLX12IT,25%,julio,Cuidado capilar
7500435142557,HS SH COCONUT PO 375MLx12IT,25%,julio,Cuidado capilar
7500435147583,HS CN Coconut PO 300MLX12IT,25%,julio,Cuidado capilar
7500435159210,HS SH FUERZA PO 375MLX12IT,25%,julio,Cuidado capilar
7500435019880,HS SH APPLE PO 375MLX12IT,25%,julio,Cuidado capilar
7500435229517,Always Xtra Tripl Prot Nc Sua T3 16X12IT,25%,julio,Proteccion femenina
7500435229494,Always Xtra Tripl Prot Nc Sec T3 16X12IT,25%,julio,Proteccion femenina
7500435229500,Always Xtra Tripl Prot Nc Suav T3 8X12IT,25%,julio,Proteccion femenina
7500435229487,Always Xtra Tripl Prot Noc Sec T3 8X12IT,25%,julio,Proteccion femenina
7500435229593,Always Xtra Tripl Prot Dia Sec T1 8X24IT,20%,julio,Proteccion femenina
7500435229586,Always Xtra Trip Prot Dia Sec T1 16X12IT,20%,julio,Proteccion femenina
7500435229654,Always Xtra Trip Prot Dia Suav T1 8X24IT,20%,julio,Proteccion femenina
7500435229531,Always Xtra Doble Protección Suave 16X12IT,20%,julio,Proteccion femenina
7500435229562,Always Xtra Doble Protección Seca 16X12IT,20%,julio,Proteccion femenina
7500435233040,Always Liners Locion Con Perfume 40x24IT,20%,julio,Proteccion femenina
7500435219334,Mach3 Charcoal Razor 1UP 557-1,15%,julio,Higiene personal
7500435225366,Mach3 Charcoal Cart 2CT 557-1,15%,julio,Higiene personal
7500435185240,Mach3 Sensitive Razor 1UP AR (KSS),15%,julio,Higiene personal
7500435185196,Mach3 Sensitive Cart 2CT AR (KSS),15%,julio,Higiene personal
7500435178631,Mach3 Cuerpo/Corpo 1UP (678),15%,julio,Higiene personal
7500435178662,Mach3 Cuerpo/Corpo 2CT (678),15%,julio,Higiene personal
7702018983902,PB3 FRESH-EUCALIPTO 4CT BLISTER (648),15%,julio,Cuidado oral
7702018983872,PB3 FRESH-EUCALIPTO 2CT BLISTER (648),15%,julio,Cuidado oral
7500435204026,Venus IntimaSkincare 1UP,15%,julio,Higiene personal
7500435204040,Venus IntimaSkincare 2CT,15%,julio,Higiene personal
7506309841762,Venus Original System 1UP B21,15%,julio,Higiene personal
7702018072477,Venus Original Cart 2CT B21,15%,julio,Higiene personal
7500435206396,Venus Simply 3 Sensitive 2CT DGN AR,15%,julio,Higiene personal
7791130000079,ESPADOL TH ANTIBACTERIAL ENV x 10,20%,julio,Higiene personal
7791130962346,ESPADOL TH ANTIBACTERIAL SKINCARE ENV x 10,20%,julio,Higiene personal
7798339190051,ESPADOL JBN ORIGINAL ENV x 80,15%,julio,Higiene personal
7798339190068,ESPADOL JBN SKIN CARE ENV x 80,15%,julio,Higiene personal
7798339190082,ESPADOL JBN ACTIVE DEO ENV x 80,15%,julio,Higiene personal
7798339190075,ESPADOL JBN CREMOSO ENV x 80,15%,julio,Higiene personal
7798339190105,ESPADOL JBN ALOE ENV x 80,15%,julio,Higiene personal
7798339190099,ESPADOL JBN EXFOLIANTE ENV x 80,15%,julio,Higiene personal
7798339190167,ESPADOL JBN ALOE 3X80 ENV x 1,15%,julio,Higiene personal
7798339190112,ESPADOL JBN ORIGINAL 3X80 ENV x 1,15%,julio,Higiene personal
7798339190129,ESPADOL JBN SKIN CARE 3X80 ENV x 1,15%,julio,Higiene personal
7798339190143,ESPADOL JBN ACTIVE DEO 3X80 ENV x 1,15%,julio,Higiene personal
7798339190136,ESPADOL JBN CREMOSO 3X80 ENV x 1,15%,julio,Higiene personal
7798339190150,ESPADOL JBN EXFOLIANTE 3X80 ENV x 1,15%,julio,Higiene personal
77908384,ESPADOL LIQUIDO TICKEAR ESTE ENV x 125,15%,julio,Higiene personal
77908391,ESPADOL LIQUIDO TICKEAR ESTE ENV x 250,15%,julio,Higiene personal
7798339190266,ESPADOL JBN LIQ ORIGINAL DOYPACK ENV x 500,15%,julio,Higiene personal
7798339190297,ESPADOL JBN LIQ SKINCARE DOYPACK ENV x 500,15%,julio,Higiene personal
7798339190259,ESPADOL RTO JL ORIGINAL ENV x 220,15%,julio,Higiene personal
7798339190310,ESPADOL RTO CREMOSO ENV x 220,15%,julio,Higiene personal
7798339190280,ESPADOL RTO JL SKINCARE ENV x 220,15%,julio,Higiene personal
7798339190488,ESPADOL JL SKIN CARE ENV x 220,15%,julio,Higiene personal
7798339190471,ESPADOL JL REVITALIZANTE TOQUE SALUDABLE ENV x 220,15%,julio,Higiene personal
7798339190495,ESPADOL JL ORIGINAL ENV x 220,15%,julio,Higiene personal
7798339190457,ESPADOL JL RELAJANTE ENV x 220,15%,julio,Higiene personal
7501058769541,VEET CREMA DUCHA P/SENSIBLE ENV x 150,15%,julio,Higiene personal
3059944020664,VEET CREMA DUCHA P/NORMAL ENV x 150,15%,julio,Higiene personal
7805010002135,VEET CREMA AXILAS/BIKINI P/SENSIBLE ENV x 100,15%,julio,Higiene personal
7506460101057,VEET PURE AND FRESH KIT FACIAL ENV x 2,15%,julio,Higiene personal
8002990292092,VEET CREMA CORPORAL P/NORMAL ENV x 100,15%,julio,Higiene personal
8002990292139,VEET CREMA CORPORAL P/SENSIBLE ENV x 100,15%,julio,Higiene personal
7798339190433,VEET CREAM NORMAL MEN ENV x 200,15%,julio,Higiene personal
8413600511012,VEET BANDAS CORPORALES P/NORMAL ENV x 6,15%,julio,Higiene personal
7501058769060,VEET BANDAS CORPORALES P/SENSIBLE ENV x 6,15%,julio,Higiene personal
7798339190389,VEET BANDAS AXILAS/BIKINI P/SENSIBLE BAN x 8,15%,julio,Higiene personal
7798339190372,VEET BANDAS AXILAS/BIKINI P/NORMAL ENV x 8,15%,julio,Higiene personal
7891010005047,KY GEL x 100,15%,julio,Higiene personal
7891010020927,KY JELLY ENV x 50,15%,julio,Higiene personal
